,Order_Date,Order_ID,Region,City,Customer_Type,Product_Category,Quantity,Unit_Price,Discount_Percent,Revenue
30252,2022-02-26,230252,South,Kolkata,New,Electronics,9.0,46398.17,0.0,92796.34
30253,2022-01-17,230253,North,Ahmedabad,New,Furniture,1.0,27015.97,25.0,20261.9775
30254,2021-11-01,230254,South,Chennai,New,Food,1.0,40261.37,25.0,20261.9775
30255,2022-06-05,230255,North,Pune,New,Clothing,1.0,1405.66,15.0,1194.811
30256,2021-01-22,230256,North,Pune,New,Accessories,1.0,48657.49,0.0,48657.49
30257,2022-08-02,230257,East,Bengaluru,Returning,Furniture,6.0,44406.0,15.0,226470.6
30258,2022-07-25,230258,East,Bengaluru,Returning,Furniture,1.0,32264.29,15.0,32264.29
30259,2022-02-27,230259,West,Pune,New,Accessories,1.0,8853.49,0.0,8853.49
30260,2023-05-30,230260,West,Bengaluru,New,Furniture,1.0,41203.96,10.0,8853.49
30261,2023-04-23,230261,Central,Kolkata,New,Clothing,8.0,34575.21,15.0,235111.428
30262,2022-03-27,230262,North,Hyderabad,Returning,Electronics,8.0,34430.69,15.0,235111.428
30263,2021-10-16,230263,South,Delhi,Returning,Furniture,7.0,10728.33,15.0,75098.31
30264,2023-01-19,230264,South,Ahmedabad,Returning,Accessories,7.0,33687.43,0.0,75098.31
30265,2021-04-24,230265,East,Delhi,New,Food,8.0,11678.7,15.0,79415.16
30266,2021-07-04,230266,East,Delhi,New,Clothing,2.0,13490.22,10.0,24282.396
30267,2023-06-20,230267,West,Hyderabad,New,Accessories,2.0,13490.22,10.0,24282.396
30268,2022-10-09,230268,West,Mumbai,Returning,Clothing,7.0,9211.33,0.0,64479.31
30269,2021-08-10,230269,South,Mumbai,New,Accessories,5.0,15518.81,10.0,69834.645
30270,2022-04-08,230270,North,Mumbai,New,Clothing,3.0,28612.09,10.0,77252.643
30271,2021-09-23,230271,Central,Kolkata,New,Accessories,3.0,25364.68,5.0,72289.338
30272,2023-08-03,230272,North,Ahmedabad,Returning,Clothing,3.0,10611.46,20.0,25467.504
30273,2022-11-02,230273,North,Pune,New,Food,4.0,8905.26,5.0,33839.988
30274,2023-07-29,230274,South,Kolkata,New,Accessories,8.0,36689.49,10.0,264164.328
30275,2021-03-25,230275,North,Bengaluru,New,Food,4.0,27630.42,15.0,93943.428
30276,2021-06-07,230276,North,Bengaluru,Returning,Food,6.0,8876.0,0.0,53256.0
30277,2022-01-19,230277,South,Kolkata,Returning,Food,7.0,44406.0,20.0,248673.6
30278,2022-04-06,230278,North,Bengaluru,Returning,Electronics,6.0,27630.42,15.0,140915.142
30279,2022-05-16,230279,East,Ahmedabad,Returning,Clothing,6.0,41727.61,15.0,140915.142
30280,2022-07-13,230280,East,Bengaluru,New,Furniture,5.0,13318.06,15.0,66590.3
30281,2023-07-25,230281,Central,Delhi,Returning,Food,5.0,36483.2,25.0,136812.0
30282,2022-09-12,230282,West,Hyderabad,Returning,Accessories,1.0,32125.27,5.0,30519.0065
30283,2023-06-19,230283,Central,Chennai,New,Electronics,5.0,29476.35,0.0,147381.75
30284,2022-10-15,230284,North,Pune,Returning,Clothing,5.0,459.75,25.0,147381.75
30285,2021-11-30,230285,Central,Delhi,Returning,Electronics,7.0,26763.26,10.0,168608.538
30286,2021-12-28,230286,South,Pune,New,Electronics,5.0,14553.86,20.0,58215.44
30287,2021-04-15,230287,West,Ahmedabad,Returning,Electronics,6.0,7179.65,15.0,36616.215
30288,2021-08-12,230288,West,Mumbai,Returning,Electronics,7.0,41794.85,5.0,277935.7525
30289,2021-02-12,230289,East,Chennai,New,Clothing,3.0,16906.45,0.0,50719.35
30290,2023-01-18,230290,South,Delhi,New,Furniture,3.0,12867.88,10.0,34743.276
30291,2022-05-20,230291,Central,Chennai,Returning,Electronics,7.0,8905.26,10.0,62336.82
30292,2021-03-25,230292,North,Pune,Returning,Furniture,2.0,29741.44,5.0,56508.736
30293,2023-09-24,230293,East,Bengaluru,New,Furniture,5.0,36483.2,5.0,182416.0
30294,2023-05-05,230294,Central,Delhi,New,Electronics,5.0,561.25,10.0,182416.0
30295,2023-01-05,230295,Central,Bengaluru,New,Food,1.0,44918.72,25.0,33689.04
30296,2021-09-04,230296,Central,Chennai,New,Food,3.0,39245.1,0.0,117735.3
30297,2022-02-25,230297,East,Bengaluru,Returning,Food,8.0,11678.7,25.0,70072.2
30298,2022-01-21,230298,Central,Kolkata,New,Furniture,8.0,26719.51,25.0,213756.08
30299,2022-09-16,230299,East,Chennai,Returning,Furniture,8.0,16795.14,20.0,213756.08
30300,2021-11-13,230300,Central,Chennai,New,Accessories,9.0,41229.24,15.0,315403.686
30301,2022-06-01,230301,Central,Chennai,New,Accessories,6.0,3435.83,25.0,15461.235
30302,2021-07-20,230302,East,Mumbai,New,Accessories,2.0,26127.14,5.0,49641.566
30303,2023-06-07,230303,Central,Kolkata,New,Food,3.0,30796.9,15.0,78532.095
30304,2022-08-07,230304,West,Delhi,New,Food,3.0,48246.23,20.0,78532.095
30305,2021-07-16,230305,East,Mumbai,New,Food,3.0,13239.72,0.0,78532.095
30306,2022-01-05,230306,West,Mumbai,New,Food,3.0,34369.73,0.0,103109.19
30307,2022-02-25,230307,West,Bengaluru,Returning,Food,3.0,36483.2,20.0,103109.19
30308,2022-11-08,230308,East,Delhi,Returning,Food,3.0,48795.82,15.0,103109.19
30309,2023-07-04,230309,South,Hyderabad,New,Furniture,3.0,34575.21,20.0,103109.19
30310,2021-05-28,230310,West,Pune,Returning,Accessories,2.0,190.13,20.0,304.208
30311,2022-05-29,230311,South,Pune,New,Furniture,1.0,38055.92,20.0,38055.92
30312,2021-08-19,230312,South,Chennai,Returning,Clothing,3.0,48795.82,20.0,117109.968
30313,2023-03-26,230313,Central,Bengaluru,New,Clothing,3.0,3925.39,10.0,117109.968
30314,2023-04-01,230314,South,Kolkata,New,Accessories,3.0,48795.82,5.0,139068.087
30315,2021-04-19,230315,South,Hyderabad,Returning,Accessories,6.0,49339.75,25.0,222028.875
30316,2021-10-06,230316,East,Mumbai,Returning,Furniture,3.0,16066.22,25.0,36148.995
30317,2023-09-04,230317,North,Pune,New,Food,6.0,1928.25,5.0,10991.025
30318,2021-09-21,230318,East,Delhi,New,Food,3.0,31748.23,15.0,80957.9865
30319,2023-05-24,230319,East,Ahmedabad,New,Clothing,9.0,29503.21,0.0,265528.89
30320,2022-09-16,230320,South,Mumbai,Returning,Furniture,5.0,13318.06,0.0,66590.3
30321,2022-03-01,230321,South,Chennai,New,Electronics,2.0,744.69,5.0,1414.911
30322,2021-07-31,230322,West,Hyderabad,Returning,Clothing,5.0,28814.2,0.0,144071.0
30323,2022-07-01,230323,West,Chennai,Returning,Clothing,8.0,7494.9,20.0,47967.36
30324,2023-05-23,230324,Central,Delhi,Returning,Accessories,1.0,35090.68,20.0,35090.68
30325,2021-12-30,230325,Central,Ahmedabad,New,Food,9.0,7417.97,5.0,63423.6435
30326,2022-03-22,230326,South,Delhi,New,Electronics,8.0,28294.94,5.0,215041.544
30327,2023-01-03,230327,North,Hyderabad,Returning,Clothing,8.0,20479.21,0.0,163833.68
30328,2023-05-03,230328,South,Mumbai,New,Furniture,3.0,32125.27,15.0,81919.4385
30329,2023-08-29,230329,South,Hyderabad,Returning,Furniture,7.0,25364.68,10.0,159797.484
30330,2022-10-21,230330,South,Chennai,New,Electronics,9.0,39245.1,15.0,300225.015
30331,2022-06-27,230331,South,Delhi,Returning,Furniture,9.0,24680.23,20.0,300225.015
30332,2021-02-23,230332,South,Mumbai,Returning,Electronics,9.0,1928.25,20.0,13883.4
30333,2023-09-09,230333,Central,Ahmedabad,New,Furniture,1.0,7570.71,10.0,6813.639
30334,2022-03-17,230334,East,Ahmedabad,Returning,Clothing,7.0,47155.69,15.0,280576.3555
30335,2021-08-18,230335,North,Hyderabad,New,Accessories,9.0,47688.58,25.0,321897.915
30336,2022-12-17,230336,South,Kolkata,New,Accessories,9.0,7358.44,15.0,56292.066
30337,2023-05-23,230337,North,Mumbai,New,Electronics,9.0,22803.0,5.0,56292.066
30338,2022-04-23,230338,Central,Hyderabad,New,Electronics,9.0,31449.34,5.0,56292.066
30339,2023-07-29,230339,East,Chennai,Returning,Accessories,9.0,7179.65,0.0,64616.85
30340,2023-01-20,230340,East,Bengaluru,Returning,Food,3.0,27493.61,0.0,82480.83
30341,2021-04-10,230341,North,Pune,Returning,Accessories,3.0,28294.94,15.0,72152.097
30342,2023-01-11,230342,North,Delhi,New,Clothing,5.0,31449.34,25.0,117935.025
30343,2022-05-24,230343,North,Bengaluru,New,Electronics,5.0,23152.83,0.0,117935.025
30344,2022-09-16,230344,South,Ahmedabad,New,Electronics,6.0,32655.63,5.0,186137.091
30345,2021-09-09,230345,South,Hyderabad,Returning,Accessories,8.0,8853.49,25.0,53120.94
30346,2023-05-29,230346,South,Kolkata,New,Accessories,6.0,34236.77,20.0,164336.496
30347,2023-07-22,230347,South,Ahmedabad,New,Electronics,4.0,42716.33,10.0,153778.788
30348,2023-01-17,230348,South,Ahmedabad,New,Electronics,4.0,6464.18,20.0,153778.788
30349,2021-11-11,230349,South,Ahmedabad,New,Furniture,9.0,13531.9,20.0,97429.68
30350,2023-06-07,230350,South,Pune,Returning,Electronics,9.0,24356.89,0.0,219212.01
30351,2022-12-31,230351,South,Mumbai,Returning,Electronics,1.0,45936.76,10.0,41343.084
30352,2022-06-25,230352,South,Hyderabad,Returning,Accessories,8.0,13239.72,25.0,79438.32
30353,2023-07-26,230353,Central,Pune,Returning,Furniture,6.0,13239.72,25.0,59578.74
30354,2023-03-26,230354,North,Chennai,New,Electronics,9.0,38685.28,15.0,295942.392
30355,2023-01-18,230355,East,Kolkata,New,Electronics,2.0,11901.5,20.0,19042.4
30356,2021-08-09,230356,South,Hyderabad,Returning,Accessories,8.0,2739.55,25.0,16437.3
30357,2022-12-11,230357,East,Chennai,Returning,Accessories,6.0,24680.23,15.0,125869.173
30358,2023-09-19,230358,West,Kolkata,Returning,Accessories,9.0,15518.81,15.0,118718.8965
30359,2021-03-09,230359,Central,Mumbai,Returning,Food,4.0,13531.9,0.0,54127.6
30360,2023-06-26,230360,South,Bengaluru,New,Food,2.0,561.25,15.0,954.125
30361,2021-09-14,230361,South,Bengaluru,New,Furniture,5.0,1357.94,25.0,5092.275
30362,2023-03-08,230362,West,Mumbai,Returning,Furniture,5.0,34575.21,5.0,164232.2475
30363,2021-04-27,230363,West,Ahmedabad,New,Food,8.0,4589.52,5.0,36716.16
30364,2022-04-23,230364,West,Delhi,New,Electronics,7.0,8900.54,15.0,52958.213
30365,2022-02-14,230365,West,Chennai,New,Furniture,8.0,44764.05,0.0,358112.4
30366,2022-06-14,230366,Central,Delhi,New,Furniture,9.0,645.09,5.0,5515.5195
30367,2021-03-07,230367,East,Pune,New,Electronics,6.0,30297.19,5.0,181783.14
30368,2023-07-16,230368,South,Hyderabad,Returning,Clothing,9.0,18085.76,25.0,122078.88
30369,2021-11-26,230369,North,Delhi,Returning,Furniture,1.0,47155.69,10.0,42440.121
30370,2021-09-04,230370,West,Mumbai,Returning,Food,8.0,7570.71,25.0,45424.26
30371,2022-01-01,230371,South,Chennai,Returning,Food,1.0,37656.53,25.0,37656.53
30372,2022-08-15,230372,South,Bengaluru,Returning,Clothing,2.0,37656.53,5.0,71547.407
30373,2022-12-24,230373,South,Mumbai,Returning,Clothing,2.0,30796.9,25.0,46195.35
30374,2022-01-10,230374,Central,Chennai,New,Electronics,5.0,13318.06,5.0,63260.785
30375,2021-03-24,230375,East,Hyderabad,New,Clothing,6.0,26309.82,5.0,157858.92
30376,2021-06-30,230376,East,Chennai,Returning,Food,2.0,36483.2,20.0,58373.12
30377,2023-07-02,230377,Central,Ahmedabad,Returning,Food,2.0,11673.93,5.0,58373.12
30378,2022-11-29,230378,South,Ahmedabad,New,Clothing,2.0,49025.97,20.0,58373.12
30379,2021-10-28,230379,Central,Chennai,New,Food,1.0,40229.84,10.0,36206.856
30380,2023-01-07,230380,Central,Delhi,Returning,Furniture,9.0,16066.22,25.0,108446.985
30381,2021-04-25,230381,South,Mumbai,Returning,Clothing,2.0,44918.72,25.0,67378.08
30382,2023-08-13,230382,South,Pune,New,Electronics,7.0,37656.53,15.0,224056.3535
30383,2023-08-14,230383,Central,Delhi,New,Furniture,7.0,30574.14,15.0,224056.3535
30384,2022-04-07,230384,Central,Pune,Returning,Clothing,7.0,41894.01,25.0,219943.5525
30385,2023-02-07,230385,East,Mumbai,Returning,Food,5.0,16885.59,25.0,84427.95
30386,2022-09-12,230386,North,Mumbai,Returning,Furniture,5.0,6764.7,25.0,84427.95
30387,2023-02-12,230387,Central,Delhi,New,Furniture,1.0,744.69,10.0,670.221
30388,2021-10-03,230388,Central,Bengaluru,Returning,Furniture,7.0,48246.23,20.0,270178.888
30389,2023-01-12,230389,West,Mumbai,New,Electronics,2.0,31367.81,15.0,53325.277
30390,2021-02-06,230390,North,Mumbai,Returning,Furniture,9.0,47155.69,20.0,339520.968
30391,2022-03-16,230391,West,Pune,New,Accessories,9.0,40229.84,10.0,339520.968
30392,2022-04-14,230392,West,Bengaluru,New,Electronics,7.0,23932.92,0.0,167530.44
30393,2022-10-09,230393,North,Mumbai,New,Electronics,7.0,5303.18,20.0,167530.44
30394,2021-01-21,230394,South,Pune,New,Furniture,4.0,2739.55,15.0,9314.47
30395,2022-09-30,230395,South,Hyderabad,New,Accessories,9.0,10316.71,10.0,83565.351
30396,2023-04-12,230396,North,Pune,New,Furniture,1.0,33687.43,20.0,26949.944
30397,2023-02-10,230397,North,Pune,Returning,Accessories,5.0,40448.33,20.0,202241.65
30398,2022-08-22,230398,Central,Ahmedabad,New,Food,1.0,31449.34,5.0,29876.873
30399,2023-03-03,230399,West,Delhi,Returning,Clothing,6.0,7676.97,0.0,46061.82
30400,2022-07-02,230400,West,Chennai,New,Clothing,5.0,13490.22,5.0,64078.545
30401,2021-07-18,230401,Central,Mumbai,Returning,Electronics,4.0,12222.3,0.0,48889.2
30402,2022-06-01,230402,Central,Kolkata,Returning,Furniture,4.0,5561.99,20.0,48889.2
30403,2022-03-02,230403,East,Kolkata,Returning,Clothing,6.0,7494.9,20.0,44969.4
30404,2022-07-08,230404,South,Kolkata,New,Food,4.0,49424.72,10.0,177928.992
30405,2023-09-16,230405,West,Delhi,New,Food,4.0,28612.09,5.0,177928.992
30406,2022-10-23,230406,West,Kolkata,New,Food,7.0,45204.56,10.0,284788.728
30407,2022-09-02,230407,West,Mumbai,New,Food,7.0,27015.97,10.0,284788.728
30408,2022-09-20,230408,Central,Delhi,New,Electronics,8.0,23152.83,5.0,175961.508
30409,2021-04-10,230409,Central,Mumbai,New,Electronics,8.0,45936.76,10.0,330744.672
30410,2022-01-21,230410,North,Pune,Returning,Accessories,8.0,23148.03,25.0,330744.672
30411,2023-07-21,230411,North,Bengaluru,New,Clothing,7.0,31145.77,15.0,185317.3315
30412,2021-04-23,230412,South,Ahmedabad,New,Electronics,7.0,8905.26,25.0,46752.615
30413,2021-05-17,230413,Central,Mumbai,New,Electronics,2.0,29476.35,15.0,50109.795
30414,2022-08-13,230414,North,Ahmedabad,Returning,Furniture,7.0,7494.9,20.0,41971.44
30415,2023-08-10,230415,Central,Bengaluru,New,Accessories,9.0,561.25,10.0,4546.125
30416,2023-05-22,230416,South,Kolkata,Returning,Furniture,6.0,16762.63,15.0,85489.413
30417,2021-04-01,230417,East,Hyderabad,Returning,Clothing,9.0,47416.2,20.0,341396.64
30418,2021-10-06,230418,Central,Pune,New,Food,9.0,11591.23,5.0,341396.64
30419,2023-02-25,230419,Central,Kolkata,New,Electronics,5.0,31367.81,10.0,141155.145
30420,2023-02-18,230420,North,Bengaluru,New,Electronics,9.0,24356.89,0.0,219212.01
30421,2021-07-29,230421,South,Hyderabad,New,Accessories,5.0,44764.05,10.0,201438.225
30422,2021-02-12,230422,North,Pune,Returning,Accessories,9.0,41316.06,20.0,297475.632
30423,2021-01-08,230423,West,Hyderabad,New,Furniture,9.0,529.5,5.0,4527.225
30424,2023-09-24,230424,East,Bengaluru,New,Accessories,5.0,17036.91,15.0,72406.8675
30425,2021-09-10,230425,South,Pune,New,Furniture,5.0,39245.1,25.0,72406.8675
30426,2022-01-01,230426,South,Kolkata,Returning,Food,5.0,3110.2,20.0,72406.8675
30427,2023-04-29,230427,West,Ahmedabad,New,Furniture,5.0,15518.81,15.0,65954.9425
30428,2021-05-04,230428,East,Kolkata,New,Electronics,9.0,23932.92,0.0,215396.28
30429,2023-09-05,230429,Central,Delhi,New,Food,3.0,13318.06,15.0,33961.053
30430,2022-10-21,230430,West,Kolkata,New,Furniture,2.0,33687.43,15.0,67374.86
30431,2023-09-21,230431,West,Delhi,New,Furniture,1.0,47155.69,25.0,35366.7675
30432,2022-04-08,230432,West,Chennai,Returning,Clothing,4.0,40229.84,0.0,160919.36
30433,2022-11-01,230433,Central,Chennai,Returning,Furniture,4.0,41894.01,0.0,160919.36
30434,2023-01-29,230434,Central,Mumbai,New,Furniture,2.0,28245.97,5.0,53667.343
30435,2021-01-20,230435,Central,Kolkata,Returning,Furniture,9.0,25364.68,5.0,228282.12
30436,2021-01-30,230436,East,Bengaluru,New,Furniture,3.0,8900.54,20.0,21361.296
30437,2023-03-31,230437,West,Bengaluru,Returning,Accessories,5.0,16722.74,20.0,66890.96
30438,2023-01-11,230438,Central,Ahmedabad,Returning,Accessories,2.0,26719.51,25.0,40079.265
30439,2021-07-11,230439,East,Bengaluru,New,Furniture,2.0,48795.82,15.0,40079.265
30440,2021-11-15,230440,East,Hyderabad,New,Electronics,7.0,7494.9,20.0,41971.44
30441,2022-11-28,230441,West,Bengaluru,New,Accessories,6.0,744.69,10.0,4021.326
30442,2023-03-07,230442,South,Hyderabad,Returning,Accessories,4.0,26127.14,25.0,78381.42
30443,2021-02-22,230443,South,Pune,Returning,Clothing,9.0,25364.68,10.0,205453.908
30444,2023-01-15,230444,North,Mumbai,Returning,Accessories,1.0,429.0,25.0,321.75
30445,2021-07-28,230445,West,Bengaluru,Returning,Accessories,6.0,459.75,25.0,2758.5
30446,2022-09-06,230446,West,Hyderabad,Returning,Accessories,6.0,16795.14,0.0,2758.5
30447,2022-05-30,230447,West,Mumbai,New,Food,8.0,27630.42,0.0,221043.36
30448,2023-03-01,230448,South,Kolkata,Returning,Clothing,9.0,13318.06,25.0,89896.905
30449,2021-03-19,230449,West,Pune,Returning,Food,2.0,645.09,0.0,1290.18
30450,2021-10-26,230450,West,Bengaluru,Returning,Accessories,3.0,36689.49,25.0,82551.3525
30451,2023-02-04,230451,South,Hyderabad,New,Accessories,1.0,46398.17,5.0,44078.2615
30452,2021-01-04,230452,Central,Bengaluru,New,Electronics,5.0,645.09,5.0,3064.1775
30453,2022-10-04,230453,East,Bengaluru,Returning,Furniture,9.0,19844.0,5.0,169666.2
30454,2021-11-20,230454,Central,Pune,New,Food,4.0,31145.77,5.0,118353.926
30455,2023-06-04,230455,Central,Pune,Returning,Food,4.0,32287.38,5.0,118353.926
30456,2022-12-13,230456,North,Mumbai,Returning,Electronics,4.0,12018.78,25.0,118353.926
30457,2021-10-07,230457,North,Mumbai,New,Accessories,8.0,41229.24,25.0,329833.92
30458,2021-05-08,230458,North,Bengaluru,New,Electronics,8.0,42828.99,5.0,329833.92
30459,2021-12-27,230459,West,Bengaluru,New,Accessories,8.0,27630.42,0.0,329833.92
30460,2021-01-04,230460,South,Ahmedabad,Returning,Furniture,8.0,29548.32,10.0,329833.92
30461,2021-01-06,230461,East,Chennai,New,Clothing,8.0,42486.38,15.0,329833.92
30462,2022-07-02,230462,Central,Hyderabad,Returning,Accessories,3.0,16722.74,25.0,37626.165
30463,2022-05-24,230463,East,Chennai,Returning,Accessories,1.0,8876.0,15.0,7544.6
30464,2022-11-05,230464,Central,Hyderabad,New,Electronics,9.0,34575.21,5.0,295618.0455
30465,2022-10-31,230465,East,Hyderabad,New,Accessories,5.0,42486.38,10.0,191188.71
30466,2022-02-14,230466,Central,Bengaluru,Returning,Electronics,5.0,43009.0,15.0,191188.71
30467,2022-02-26,230467,West,Mumbai,New,Food,1.0,41264.36,25.0,30948.27
30468,2022-11-20,230468,North,Hyderabad,Returning,Accessories,5.0,26719.23,10.0,120236.535
30469,2021-12-01,230469,South,Mumbai,New,Accessories,5.0,47155.69,10.0,120236.535
30470,2022-08-30,230470,East,Delhi,New,Accessories,2.0,23148.03,20.0,37036.848
30471,2023-07-10,230471,South,Chennai,Returning,Furniture,8.0,32152.9,5.0,244362.04
30472,2023-03-02,230472,South,Bengaluru,Returning,Food,2.0,31449.34,15.0,53463.878
30473,2022-12-17,230473,Central,Pune,Returning,Accessories,4.0,44406.0,15.0,150980.4
30474,2023-03-10,230474,North,Mumbai,Returning,Accessories,3.0,43946.28,0.0,131838.84
30475,2021-06-28,230475,South,Pune,Returning,Clothing,7.0,42969.65,0.0,300787.55
30476,2022-12-01,230476,Central,Bengaluru,Returning,Electronics,8.0,2942.53,0.0,23540.24
30477,2022-08-11,230477,East,Ahmedabad,New,Accessories,3.0,8905.26,20.0,21372.624
30478,2023-08-11,230478,Central,Delhi,New,Food,3.0,11673.93,10.0,31519.611
30479,2021-05-15,230479,South,Delhi,New,Clothing,6.0,11704.73,20.0,56182.704
30480,2021-03-10,230480,Central,Hyderabad,New,Food,6.0,10728.33,20.0,56182.704
30481,2023-07-31,230481,Central,Pune,Returning,Electronics,2.0,27607.91,20.0,55215.82
30482,2022-03-03,230482,North,Ahmedabad,Returning,Food,3.0,13671.2,15.0,34861.56
30483,2021-07-24,230483,West,Pune,Returning,Accessories,3.0,31329.17,0.0,34861.56
30484,2021-10-10,230484,East,Hyderabad,Returning,Electronics,2.0,21639.47,0.0,43278.94
30485,2021-01-05,230485,Central,Pune,Returning,Food,4.0,40448.33,25.0,121344.99
30486,2022-07-22,230486,Central,Bengaluru,New,Accessories,7.0,23148.03,0.0,162036.21
30487,2022-11-06,230487,Central,Bengaluru,New,Furniture,7.0,2942.53,0.0,162036.21
30488,2022-04-09,230488,East,Chennai,New,Electronics,9.0,45936.76,0.0,413430.84
30489,2021-07-13,230489,Central,Bengaluru,Returning,Accessories,6.0,39962.11,15.0,203806.761
30490,2021-06-30,230490,West,Hyderabad,Returning,Furniture,5.0,529.5,25.0,1985.625
30491,2022-12-09,230491,West,Delhi,Returning,Clothing,9.0,7417.97,10.0,60085.557
30492,2021-01-21,230492,East,Pune,New,Clothing,9.0,32125.27,15.0,60085.557
30493,2023-07-17,230493,South,Kolkata,New,Accessories,3.0,11591.23,25.0,26080.2675
30494,2022-08-28,230494,South,Pune,New,Food,6.0,44476.87,0.0,266861.22
30495,2023-06-01,230495,North,Delhi,New,Accessories,8.0,37656.53,20.0,241001.792
30496,2023-05-22,230496,South,Bengaluru,Returning,Electronics,4.0,1928.25,25.0,5784.75
30497,2022-10-21,230497,North,Ahmedabad,New,Food,4.0,529.5,25.0,2118.0
30498,2021-07-16,230498,North,Bengaluru,Returning,Clothing,1.0,47416.2,10.0,42674.58
30499,2021-04-06,230499,North,Mumbai,New,Furniture,5.0,11678.7,10.0,58393.5
30500,2023-04-05,230500,South,Chennai,Returning,Electronics,4.0,31329.17,0.0,125316.68
30501,2022-04-05,230501,Central,Ahmedabad,Returning,Clothing,4.0,31231.11,0.0,124924.44
30502,2021-09-16,230502,East,Pune,New,Furniture,4.0,34236.77,15.0,124924.44
30503,2021-02-07,230503,East,Mumbai,Returning,Furniture,4.0,529.5,25.0,124924.44
30504,2021-12-14,230504,North,Chennai,New,Clothing,9.0,28612.09,5.0,244633.3695
30505,2023-04-07,230505,West,Delhi,Returning,Electronics,3.0,37656.53,5.0,107321.1105
